text,centroids_id,dist_score
ขอบคุณมากๆครับ,20,1.5700924586837752e-16
ขอหลักสูตรหน่อย,21,0.0
ขอหลักสูตรหน่อย,21,0.0
ขอหลักสูตรหน่อยค่ะ,21,0.0
ขอหลักสูตรหน่อย,21,0.0
ขอหลักสูตรหน่อยค่ะ,21,0.0
จบไปทำอะไรได้บ้าง,22,5.551115123125783e-17
จบไปทำอะไรได้บ้าง,22,5.551115123125783e-17
จบไปทำอะไรได้บ้าง,22,5.551115123125783e-17
จบไปทำอะไรได้บ้าง,22,5.551115123125783e-17
จบไปทำอะไรได้บ้าง,22,5.551115123125783e-17
